"","cod","lat","lng","intrusion","variation","flag_variation","v1","v2","v3","v4","v5","v6","v7"
"4277",48114,43.3443374,-2.7680247,5,100,"pos",2.84140101610683,-224.638943328653,3002.73708682507,1212.16612774879,-4.38918845252968,4362.05757819116,353.615784236989
"4278",48116,43.3196107,-2.7929203,4,0,"null",20.854357509641,139.060073254253,5406.9886633195,2340.03730607219,1.03785115766721,4144.248111872,347.324818163271
"4279",48120,43.3769998,-2.8128463,5,100,"pos",32.7362551840488,416.757044019622,3806.67638946325,2087.95143533498,4.36708449230763,1044.53997220844,331.77483774878
"4280",48130,43.4199952,-2.8277963,3,176.6,"pos",44.1940274422523,450.859975266197,4822.70028404891,4197.23337525502,-2.61691004691498,4953.52990548126,356.301246609299
"4281",48140,43.1699083,-2.7879401,6,2.4,"neg",44.7428155690432,123.291753314577,1749.81234371662,2698.46917805262,-0.862497889116916,6151.08871250413,325.056699982239
"4282",48141,43.1136986,-2.7083287,2,100,"pos",28.3764676933642,160.335484716923,5715.05343578756,4337.13001357391,-5.81632356494124,3339.93578269146,338.722885341503
"4283",48150,44.2164179,3.3993751,2,0,"null",20.5624539928976,156.289627345183,6755.33090769313,6807.56143266335,13.6090595179024,6273.8101683557,335.862003336577
"4284",48160,43.307738,-2.8826534,2,1.8,"pos",40.8454754028935,-238.604299145023,2678.07336314581,6443.49553957582,-0.77650915434805,2224.83268664218,334.739172900653
"4285",48170,43.2891757,-2.8527235,5,0.4,"neg",16.8241019889247,71.8040230627128,2981.21351003647,883.119540428743,-2.78888990416064,1668.59615137801,341.71198379765
"4286",48180,43.3166339,-2.9126022,1,48,"neg",28.3391057359986,543.5868340496,2555.280841887,4537.93779346161,7.43852742950338,6395.96555656753,335.210088296167
"4287",48190,43.2567543,-3.1679257,3,80.8,"pos",14.5652100588195,202.761918938012,424.518210906535,1726.66818336584,-1.358193768102,3111.09990207478,357.754987453606
"4288",48192,43.1622328,-3.0876783,2,0,"null",4.19340913440101,96.6627020864755,773.662381526083,4355.18625895493,3.74134645574381,3902.83214822412,336.652774433303
"4289",48195,43.2666198,-2.7879401,8,0,"null",47.4324972513132,-98.0071275451357,3481.71183103696,1426.1028167326,-6.41784176302216,3417.02144383453,352.952804645439
"4290",48196,43.2800119,-2.8327807,2,41.4,"neg",33.5089966240339,558.995030472638,1870.46081214212,6307.29442383163,0.501348728277962,5894.9836385902,342.727803600764
"4291",48200,43.1592542,-2.6238895,2,0,"null",22.7592211621813,83.55007676356,868.913449347019,6305.05860187113,-3.05843990162679,796.182857872918,347.924055143425
"4292",48210,43.0422357,-2.6536742,10,95,"pos",23.847604284063,454.84708313422,2677.64736409299,3971.92373936996,-16.5135607855275,5629.28857333027,334.477155787795
"4293",48213,43.1491142,-2.6437438,9,50,"neg",16.1919791386463,32.5034256260924,5047.186620906,3928.4711997956,-8.0908319449551,2039.304779144,339.478794534915
"4294",48215,43.1925642,-2.6487087,6,10.5,"neg",32.9935415971559,165.812593544005,2208.96951579489,2933.36880989373,7.63266409314639,1372.10848480463,343.522933857463
"4295",48220,43.1353794,-2.6090043,5,87.4,"pos",24.5025489868131,23.9887912235025,6860.05851821974,2108.27256441116,4.69488156848503,4514.80873869732,339.934715027018
"4296",48230,43.1177753,-2.5296971,6,0,"null",29.868970365962,-196.081879974395,4945.19416494295,3308.64521795884,1.53175967162152,3337.41962839849,370.397598045823
"4297",48240,43.1988732,-2.5842062,3,49.1,"pos",46.5433286088519,-110.990488062183,2971.83773987927,2769.20984284952,6.94013673657898,5325.09703766555,339.569803171285
"4298",48249,43.1720897,-2.5916443,22,100,"pos",27.1257882851642,110.849218770139,4507.29713928886,1950.97894659266,-3.11526029081272,6618.05206290446,342.461051916781
"4299",48250,43.1711608,-2.5247449,3,48.5,"neg",15.5472904935014,222.82204779855,2155.86709575728,4114.45401748642,5.47273647649558,1501.92503002472,347.707217967979
"4300",48260,43.1911698,-2.4950428,5,7,"pos",31.6202921993099,183.900040264033,3931.91839451902,4299.78773598559,6.90819029724775,3512.77233907022,346.048976886068
"4301",48269,43.2141612,-2.5495112,6,100,"pos",31.456256268546,496.100253207307,5585.33286559395,1208.09907382354,4.26221417272317,2603.5566105973,358.194444947688
"4302",48270,43.2708946,-2.4975172,5,102.9,"pos",24.994655740913,501.42171124073,496.87600787729,3251.17147015408,12.585467105898,5205.98221346736,345.43487991999
"4303",48280,43.3672101,-2.5074163,7,0,"null",13.9393899114802,352.163328728738,1608.62194648944,3788.45874173567,-1.80989885697793,4951.02474153973,339.833494246897
"4304",48291,43.0970619,-2.5891648,7,34.2,"pos",2.5324805311393,523.074434550597,3703.40927862562,5256.58991592936,-0.915207193106797,774.236567458138,360.041165021372
"4305",48300,43.3123378,-2.6934166,3,0,"null",5.45972835505381,-217.121767658868,4495.10141429491,3994.55445883796,4.148087961458,6868.20394680835,341.73253558228
"4306",48309,43.3259935,-2.728219,9,39.7,"neg",48.4631124585867,-380.05603342202,2967.03912224621,5253.10427034274,-7.10488140951503,5094.44600339048,343.329768592153
"4307",48311,43.3908906,-2.6338156,7,0,"null",49.7974316475447,538.152061469702,1034.16802012362,570.041718613356,0.802113119802901,1546.49063465185,351.898349925386
"4308",48314,43.3615085,-2.6536742,3,0,"null",46.0544098338578,18.9903020477133,6455.76431229711,5336.81541536935,1.29251397427871,6542.93376379646,344.762966378964
"4309",48330,43.2041405,-2.7730027,8,35.9,"neg",36.2443039626814,475.464821086825,6011.52070290409,4790.81674744375,5.67278921961668,4172.31235536747,331.343009353036
"4310",48340,43.2293933,-2.728219,4,0,"null",4.62223758245818,122.449017487947,6956.88460543752,6592.44862087071,-0.382234555904786,666.477256501094,343.43755351699
"4311",48350,43.369521,-2.7232456,1,3.6,"pos",44.5966227333993,91.2042355560539,644.732995238155,4995.23768373765,11.5058855595876,5679.53719464131,350.544666922456
"4312",48370,43.4026644,-2.7481176,3,25.9,"pos",8.39774610730819,-158.025860957111,4991.7227904778,4139.98149977997,-2.40342641637272,2619.19979769737,346.751611068931
"4313",48380,43.2914867,-2.5495112,22,0,"null",42.3778489888646,-533.121068285155,1703.47260409035,6746.87023642473,-1.56623012093285,778.256568172947,343.98312905757
"4314",48382,43.2748644,-2.6437438,9,9.8,"neg",49.1145600064192,-387.25101422229,3855.74761251919,1949.36202494428,-8.98118419547308,5373.78218313679,347.720442344091
"4315",48390,43.2034144,-2.8028823,12,7.8,"neg",24.7707977702376,267.871342750684,3920.83533811383,1832.23048434593,-0.502140264871066,4263.33183054812,343.317987596752
"4316",48392,43.268527,-2.7083287,3,92.4,"pos",29.469974120846,576.97735651571,1031.80581219494,800.689630350098,-2.71249780489821,1118.71224823408,344.201503511061
"4317",48410,43.0705453,-2.8876436,3,0,"null",30.7829824599903,345.095792811407,4216.91857911646,2203.03881359287,2.47796800127421,6024.11759570241,335.185304285783
"4318",48450,43.2570945,-2.8801585,5,0,"null",35.8727381150238,492.343983748465,4713.47289294936,4965.42429937981,-3.42028717738597,2996.75862453878,337.138969646952
"4319",48460,43.0081817,-3.0476046,4,95.5,"pos",30.2196837654337,-225.622740525547,6743.69810475037,6209.48053882457,-0.152931724361273,3492.31363390572,345.644257064983
"4320",48480,43.2066495,-2.8676861,5,17.7,"pos",24.3262353765313,342.35111787694,5537.18079519458,2494.01120156981,2.26861135581465,4778.43248075806,355.993518495795
"4321",48490,43.1792265,-2.9001212,1,100,"pos",6.8242020313628,380.746177980778,5349.63822043501,3345.06150926463,9.80423680979392,5106.59266673028,359.017787118337
"4322",48498,43.16643,-2.9275836,1,100,"pos",19.7949349773116,65.5803244361184,1939.98362706043,5477.92737572454,3.87224724470887,6845.20045588724,342.952169674776
"4323",48500,43.3121887,-3.0826673,1,0,"null",15.6071529430337,108.888704328622,5051.378080016,3197.43503653444,-4.1361146938798,5142.49677723274,342.214288345053
"4324",48510,43.2942173,-3.0325855,4,29.5,"neg",46.7475846619345,98.4015572480643,6407.90817309171,3237.85975733772,3.72069831150795,4885.18630056642,327.99170752908
"4325",48520,43.2816822,-3.0501082,120,0,"null",43.4939654776827,237.526559577807,6013.36633972824,1919.78314137086,-4.39049420859413,1791.37312448584,341.244715266914
"4326",48530,43.3129927,-3.052612,4,36.5,"neg",9.00608962983824,191.197387438144,2678.30988313071,5403.16436830908,7.07514273020805,4975.79908971675,353.407612690519
"4327",48540,43.3116481,-3.1027146,5,102.9,"pos",37.8337390136439,112.741176599897,2362.18520458788,2093.76548798755,4.15519150985227,4829.51672989875,345.825054658422
"4328",48550,43.3157925,-3.1277854,3,0,"null",43.8350620490965,167.747628978982,2451.61951519549,556.520689697936,2.14456291133213,6833.90461048111,342.254621485078
"4329",48600,43.382351,-2.9825559,1,0,"null",32.7112490329891,-25.9085106228148,5998.36293337867,2367.49245328829,-4.99950681815581,5164.30144547485,346.5089893949
"4330",48610,43.3641033,-2.9425698,2,51.3,"pos",45.2299984530546,-376.385837394011,3013.05454047397,4322.41340898909,7.67310531781102,5545.67039757967,345.656596299797
"4331",48620,43.4133094,-2.9026172,1,91.5,"pos",5.16204866976477,-618.498826961331,4389.98824711889,2995.1719570905,8.15076733998562,5330.90668311343,349.844685894114
"4332",48630,43.4221791,-2.9325785,0,6.7,"neg",12.4448027550243,268.970956145106,587.799186864868,4600.23847226985,9.44075420908292,6147.82066266052,344.720642685215
"4333",48640,43.3534272,-2.9825559,1,0,"null",44.1539162159897,-312.070041235715,5200.61761885881,2310.46540518291,6.79801463425313,2041.603801772,355.373267106099
"4334",48710,43.3174658,-2.4653598,5,0,"null",6.0027039765846,-404.817177045548,3651.66809014045,5471.32895896211,-2.68560867208955,5255.46292238869,350.156842564458
"4335",48800,43.1976343,-3.2080991,9,100,"pos",8.55824213474989,-402.665782309569,2183.3720668219,6984.16116866283,13.9216017952144,6850.05045402795,346.314230074695
"4336",48810,43.2229325,-2.9875565,4,100,"pos",18.3856935903896,200.492472002585,6723.59387683682,4135.57508648373,2.18602582595794,4676.21279251762,341.514327618483
"4337",48830,43.2163849,-3.052612,2,0,"null",37.2677988738287,98.5639276519214,1695.81826841459,4463.94226048142,-0.66807353322509,6273.11235633679,329.073298179882
"4338",48860,43.1993035,-3.1478514,1,3.8,"neg",11.9884310660418,-149.575995533913,1678.17905554548,2333.13622283749,-6.23384134393546,2219.1789698787,327.143120833898
"4339",48880,43.2726783,-3.2885455,22,133.3,"pos",25.6986658007372,-92.859845564213,5917.07788538188,687.663995614275,-3.23807202029765,6502.69499230199,356.16324180628
"4340",48901,43.297878,-2.9850562,3,0,"null",19.7340606101789,518.339276587014,6621.45062009804,4867.98978741281,-2.48236651731015,3477.42809569463,340.869050605554
"4341",48902,43.2927896,-2.9950584,4,70.5,"pos",48.4758849334903,168.242172764116,1088.76959816553,1831.69156066142,3.97899786158002,4195.58976297267,339.305315144108
"4342",48903,43.2660332,-3.0025615,4,31.2,"pos",21.57628899673,82.3517540471829,6227.44519640692,6765.17784921452,0.873435072404393,1899.30178089999,352.824876629195
"4343",48910,43.3071403,-3.0000604,9,0,"null",22.24381194124,-370.627188239134,5087.51235939562,862.843479169533,-5.37429326995669,3090.27412501164,332.674488909125
"4344",48920,43.3161351,-3.0250778,2,47.2,"neg",36.6399425470736,-176.42835508185,1307.52455894835,2563.5962321423,-0.189070913903035,4003.18989083171,356.206656756177
"4345",48930,43.3273535,-3.0113166,2,69.4,"pos",27.6910398642067,362.144447594499,3809.45301600732,614.524165680632,5.5892230697916,3094.57847955637,335.250497330913
"4346",48940,43.3341353,-2.9825559,1,2.2,"neg",32.6394754769281,265.776831743155,1713.65349586122,3676.33558050729,-7.15596507243924,5007.30724711902,351.059385273092
"4347",48950,43.3156121,-2.9525632,3,26.1,"neg",42.6593614374287,76.8160635536349,3072.5241557695,5846.64686666802,4.73825236110677,5885.06546877325,337.671750263052
"4348",48960,43.226982,-2.8277963,7,0,"null",7.500573850004,-311.002557706189,5386.76110743545,712.794486805797,-6.58859808300267,6007.69549817778,353.712472708695
"4349",48970,43.2301998,-2.8926342,3,48.7,"neg",33.1698903006036,122.797812978508,902.881808904931,5552.54098228179,1.80391246027294,2573.79752029665,347.276871462138
"4350",48980,43.3322919,-3.052612,3,18.7,"pos",46.6935248491354,-453.55572308037,5391.55452647246,545.342114660889,4.43423104057268,5832.2115087416,334.497967419439
"4351",48990,37.1055944,27.2970026,1,48.9,"neg",5.2735992569942,-69.1378994699156,1249.74585808814,3183.88958205469,31.7969481248824,2519.3985584192,335.310025996197
"4352",48991,43.3552506,-3.0050628,7,0,"null",34.2903387646656,210.027046908209,3290.92772956938,2302.23935456015,-5.64478633778764,2941.83098403737,327.926607206056
"4353",48992,43.3407831,-3.0050628,0,0,"null",25.1856072172523,-646.800493865361,2023.26400009915,3849.71423535608,3.05142404352617,3578.15890787169,339.348671395802
"4354",48993,43.3716637,-3.0225754,1,0,"null",31.8158325406257,303.641387584352,4062.70927004516,1624.20153645799,-9.10826750149623,4235.63478034921,353.67030013889
"4355",49002,41.5016356,-5.7444638,6,0,"null",25.2589212902822,71.8493888657133,5600.05143713206,6198.02203560248,-10.0942325070789,5551.51144820265,344.889746657802
"4356",49004,41.5036022,-5.7487431,6,0,"null",41.6834237100556,-4.50629533769114,5632.52132404596,5898.54290508665,1.66117449734012,2964.7007912863,347.097242830698
"4357",49007,41.5097005,-5.7451221,5,0,"null",1.76596792275086,-60.1729727734706,2229.70158751123,2121.09617008828,-9.71951367889253,5140.1549349539,351.274204875881
"4358",49008,41.5120612,-5.7415013,6,0,"null",5.94322075229138,-391.906588093745,2069.10872058943,3856.12362637185,0.209449880894047,563.087756605819,347.881533559666
"4359",49009,41.5122577,-5.7438055,5,100,"pos",15.9374378188513,-472.78822574305,3802.37638372928,5027.45895544067,-8.99928250093512,1368.71842853725,347.147078148892
"4360",49010,41.5136347,-5.7411722,4,0,"null",22.633685229579,200.49225324181,1135.14928231016,2860.23652199656,-2.6163825774678,6571.29913554527,339.777225115905
"4361",49012,41.5090783,-5.7388682,12,130.3,"pos",39.9625690423418,-51.6111612882682,5696.58453590237,3505.22453696467,-1.80794130482918,2714.12262865342,333.724767675158
"4362",49013,41.5089798,-5.740843,3,19.2,"pos",27.5712864890229,-59.399135209367,6155.70506425574,992.829755553976,2.01174880443445,6614.1759110149,338.996546308349
"4363",49014,41.5072748,-5.7438055,3,0,"null",24.8919000646565,-315.263186027842,5156.05515674688,5191.43339614384,4.87859131051778,1528.09473485686,340.635405997555
"4364",49015,41.5058654,-5.740843,7,0,"null",32.2029811344109,-104.923976040918,6131.52537061833,4231.60257069394,0.0173756773623843,861.056348448619,348.42826224475
"4365",49016,41.5024886,-5.7398556,10,0,"null",15.1845949569251,-216.679984429784,597.104835137725,3966.44255514257,-8.50967431363584,5597.84138533287,354.199151946894
"4366",49017,41.5027511,-5.7345895,6,100,"pos",10.7520287921652,-93.9911658645575,1578.93975176848,6182.03891594894,-5.1286591976978,1342.59512997232,335.516534326649
"4367",49018,41.5072425,-5.7382099,4,100,"pos",30.0144778466783,184.889284011626,756.225369917229,1845.62921333127,0.813301805722093,499.216991150752,342.86283790621
"4368",49019,41.5064231,-5.735906,13,100,"pos",36.9963225915562,-23.3272412652197,1024.0209445823,1587.24932260811,-2.7252889670871,666.809574794024,352.879853369276
"4369",49022,41.5253631,-5.6931356,5,0,"null",46.2733642533422,341.803356484767,4811.86499153264,1859.65061364695,-0.924715900618795,6136.25972266309,343.366733293539
"4370",49023,41.5216979,-5.7418305,5,0,"null",35.1264045562129,-421.896570756243,958.969427831471,6621.71843308024,-6.06393937683804,1252.21610399894,347.004281902306
"4371",49025,41.5131713,-5.7629001,6,100,"pos",30.2618111032061,-38.7980504019307,5593.01947467029,784.87385539338,-3.62243289355458,3394.99878338538,360.084813564251
"4372",49026,41.5237522,-5.8248352,2,0,"null",36.2056145344395,-337.698837132144,1370.55922020227,2643.37345678359,-9.13428322645491,1711.77915688604,356.756706586167
"4373",49028,41.4938978,-5.7247169,6,32.2,"neg",24.5070306670386,296.399608844635,6407.798566157,1893.6476492323,-6.83219037772857,3308.78942944109,320.679381965096
"4374",49029,41.5264179,-5.7220845,4,100,"pos",33.9690267413389,-426.696834459627,3894.34135030024,5767.58505366743,2.80136629243491,5700.41654659435,339.142714208022
"4375",49030,41.5105538,-5.7342604,8,100,"pos",12.419559211703,595.414906939229,4768.92155478708,2037.80000610277,-1.71852152216216,6410.48810738139,348.32831452417
"4376",49100,41.9808985,-5.4044268,20,10,"neg",29.6705257343128,-569.556551480288,3642.18445410952,6137.84422031604,0.573909314967295,6371.98720057495,361.708545838981
"4377",49121,41.5646814,-5.7036608,5,47.1,"neg",12.2377871081699,-203.209320328118,4457.62751526199,4596.24438309111,5.17924979537191,3294.93448869325,339.378940053494
"4378",49122,41.6505466,-5.6773512,9,0,"null",10.539793652948,167.143219421491,6734.58387176506,3031.44930927083,-7.3041971653375,3195.05295008421,341.458435708223
"4379",49150,41.4576485,-5.6510533,5,38.5,"neg",25.1143197517376,168.649684016869,1567.9826464504,3166.28582659177,-0.360921267337091,5134.76112494245,360.602552566695
"4380",49157,41.455484,-5.593239,9,0,"null",37.5793161618058,71.8999870307141,6688.5647654999,6109.95279056951,10.9974944723184,3796.42940037884,337.848760395327
